CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16412,419,1,1.0,2,1,1,211,Lost
16413,422,1,1.0,2,1,1,211,Lost
16414,387,2,1.0,3,2,1,321,Others
16415,410,1,1.0,3,1,1,311,New Customer
16416,392,3,3.0,3,3,3,333,Potential Loyalist
16418,410,3,3.0,3,3,3,333,Potential Loyalist
16419,478,6,3.0,2,4,3,243,At Risk
16422,383,51,4.0,4,4,4,444,Champion
16423,390,1,2.0,3,1,2,312,New Customer
16424,557,1,1.0,1,1,1,111,Lost
16425,668,1,1.0,1,1,1,111,Lost
16426,368,10,4.0,4,4,4,444,Champion
16427,629,2,1.0,1,2,1,121,Lost
16429,472,1,1.0,2,1,1,211,Lost
16430,423,1,1.0,2,1,1,211,Lost
16431,579,3,2.0,1,3,2,132,Others
16432,430,1,1.0,2,1,1,211,Lost
16433,394,1,1.0,3,1,1,311,New Customer
16434,395,7,3.0,3,4,3,343,Others
16438,371,5,3.0,4,4,3,443,Champion
16440,373,5,4.0,4,4,4,444,Champion
16441,433,2,2.0,2,2,2,222,Others
16442,367,3,2.0,4,3,2,432,Loyal
16444,412,4,2.0,3,3,2,332,Potential Loyalist
16445,399,1,1.0,3,1,1,311,New Customer
16446,366,2,4.0,4,2,4,424,Others
16447,501,1,1.0,2,1,1,211,Lost
16448,564,1,1.0,1,1,1,111,Lost
16449,563,2,3.0,1,2,3,123,Others
16450,515,1,2.0,1,1,2,112,Lost
16451,453,1,1.0,2,1,1,211,Lost
16454,410,2,1.0,3,2,1,321,Others
16455,429,7,4.0,2,4,4,244,At Risk
16456,465,5,4.0,2,4,4,244,At Risk
16457,584,1,1.0,1,1,1,111,Lost
16458,368,18,4.0,4,4,4,444,Champion
16460,394,3,3.0,3,3,3,333,Potential Loyalist
16461,543,1,1.0,1,1,1,111,Lost
16462,439,3,1.0,2,3,1,231,Others
16463,387,4,3.0,3,3,3,333,Potential Loyalist
16464,385,3,3.0,3,3,3,333,Potential Loyalist
16466,399,7,3.0,3,4,3,343,Others
16468,440,1,1.0,2,1,1,211,Lost
16469,389,4,2.0,3,3,2,332,Potential Loyalist
16470,417,4,3.0,2,3,3,233,At Risk
16471,640,1,1.0,1,1,1,111,Lost
16473,530,3,2.0,1,3,2,132,Others
16474,373,7,4.0,4,4,4,444,Champion
16475,454,4,2.0,2,3,2,232,Others
16477,429,7,4.0,2,4,4,244,At Risk
16478,391,3,2.0,3,3,2,332,Potential Loyalist
16479,376,2,1.0,4,2,1,421,Others
16480,441,1,3.0,2,1,3,213,Others
16482,381,1,1.0,4,1,1,411,New Customer
16483,558,1,1.0,1,1,1,111,Lost
16484,539,2,2.0,1,2,2,122,Lost
16485,443,1,2.0,2,1,2,212,Lost
16488,399,3,2.0,3,3,2,332,Potential Loyalist
16491,412,1,3.0,3,1,3,313,Others
16493,445,4,3.0,2,3,3,233,At Risk
16494,662,1,3.0,1,1,3,113,Others
16495,369,3,3.0,4,3,3,433,Champion
16496,374,3,3.0,4,3,3,433,Champion
16497,415,6,4.0,3,4,4,344,Champion
16498,527,2,1.0,1,2,1,121,Lost
16499,726,2,2.0,1,2,2,122,Lost
16500,370,6,2.0,4,4,2,442,Loyal
16503,472,4,3.0,2,3,3,233,At Risk
16504,391,1,2.0,3,1,2,312,New Customer
16505,397,1,3.0,3,1,3,313,Others
16506,385,2,1.0,3,2,1,321,Others
16509,662,1,2.0,1,1,2,112,Lost
16510,738,1,1.0,1,1,1,111,Lost
16511,387,3,3.0,3,3,3,333,Potential Loyalist
16513,370,4,3.0,4,3,3,433,Champion
16515,418,5,3.0,2,4,3,243,At Risk
16516,396,1,1.0,3,1,1,311,New Customer
16517,643,1,1.0,1,1,1,111,Lost
16518,427,2,2.0,2,2,2,222,Others
16519,391,2,1.0,3,2,1,321,Others
16520,552,3,3.0,1,3,3,133,Others
16523,367,21,4.0,4,4,4,444,Champion
16525,368,26,4.0,4,4,4,444,Champion
16526,537,1,1.0,1,1,1,111,Lost
16527,447,1,1.0,2,1,1,211,Lost
16528,369,1,1.0,4,1,1,411,New Customer
16529,556,1,2.0,1,1,2,112,Lost
16531,388,7,3.0,3,4,3,343,Others
16532,383,3,4.0,4,3,4,434,Champion
16533,385,3,3.0,3,3,3,333,Potential Loyalist
16535,371,1,2.0,4,1,2,412,New Customer
16536,476,1,2.0,2,1,2,212,Lost
16539,368,4,3.0,4,3,3,433,Champion
16542,419,1,1.0,2,1,1,211,Lost
16545,530,1,2.0,1,1,2,112,Lost
16546,656,2,3.0,1,2,3,123,Others
16549,376,10,4.0,4,4,4,444,Champion
16550,474,5,4.0,2,4,4,244,At Risk
16551,461,3,3.0,2,3,3,233,At Risk
16552,608,2,2.0,1,2,2,122,Lost
16553,529,12,4.0,1,4,4,144,At Risk
16554,408,3,3.0,3,3,3,333,Potential Loyalist
16555,401,2,1.0,3,2,1,321,Others
16556,432,7,4.0,2,4,4,244,At Risk
16557,390,2,1.0,3,2,1,321,Others
16558,366,20,4.0,4,4,4,444,Champion
16560,392,2,3.0,3,2,3,323,Potential Loyalist
16561,371,2,2.0,4,2,2,422,Others
16563,419,1,3.0,2,1,3,213,Others
16565,730,1,1.0,1,1,1,111,Lost
16566,381,5,2.0,4,4,2,442,Loyal
16567,560,2,3.0,1,2,3,123,Others
16569,369,1,1.0,4,1,1,411,New Customer
16570,381,10,4.0,4,4,4,444,Champion
16571,392,3,3.0,3,3,3,333,Potential Loyalist
16572,493,3,3.0,2,3,3,233,At Risk
16573,450,2,2.0,2,2,2,222,Others
16574,437,1,2.0,2,1,2,212,Lost
16581,548,1,1.0,1,1,1,111,Lost
16582,479,1,2.0,2,1,2,212,Lost
16583,739,1,1.0,1,1,1,111,Lost
16584,446,2,3.0,2,2,3,223,Others
16586,614,1,2.0,1,1,2,112,Lost
16587,598,1,1.0,1,1,1,111,Lost
16589,437,3,2.0,2,3,2,232,Others
16591,434,1,1.0,2,1,1,211,Lost
16592,370,16,4.0,4,4,4,444,Champion
16593,416,3,2.0,3,3,2,332,Potential Loyalist
16594,441,1,1.0,2,1,1,211,Lost
16595,427,1,2.0,2,1,2,212,Lost
16596,381,2,1.0,4,2,1,421,Others
16597,370,1,1.0,4,1,1,411,New Customer
16598,651,1,1.0,1,1,1,111,Lost
16600,370,6,3.0,4,4,3,443,Champion
16601,406,1,1.0,3,1,1,311,New Customer
16602,402,1,2.0,3,1,2,312,New Customer
16603,440,2,2.0,2,2,2,222,Others
16607,383,14,4.0,4,4,4,444,Champion
16609,381,7,4.0,4,4,4,444,Champion
16610,585,1,1.0,1,1,1,111,Lost
16611,552,1,1.0,1,1,1,111,Lost
16612,398,4,3.0,3,3,3,333,Potential Loyalist
16613,436,1,2.0,2,1,2,212,Lost
16614,548,1,2.0,1,2,2,122,Lost
16616,381,2,2.0,4,2,2,422,Others
16617,601,1,1.0,1,2,1,121,Lost
16618,397,5,4.0,3,4,4,344,Champion
16619,629,1,1.0,1,2,1,121,Lost
16620,369,2,1.0,4,2,1,421,Others
16621,417,4,3.0,2,3,3,233,At Risk
16623,611,1,1.0,1,2,1,121,Lost
16624,446,2,3.0,2,2,3,223,Others
16625,640,1,2.0,1,2,2,122,Lost
16626,366,17,4.0,4,4,4,444,Champion
16627,445,1,2.0,2,2,2,222,Others
16628,395,5,4.0,3,4,4,344,Champion
16629,439,2,2.0,2,2,2,222,Others
16633,383,6,4.0,4,4,4,444,Champion
16634,588,2,1.0,1,2,1,121,Lost
16637,398,4,3.0,3,3,3,333,Potential Loyalist
16638,388,10,4.0,3,4,4,344,Champion
16639,397,3,3.0,3,3,3,333,Potential Loyalist
16641,471,1,1.0,2,2,1,221,Others
16642,370,2,3.0,4,2,3,423,Others
16643,611,1,2.0,1,2,2,122,Lost
16644,543,2,3.0,1,2,3,123,Others
16647,535,2,1.0,1,2,1,121,Lost
16648,408,1,1.0,3,2,1,321,Others
16650,437,1,2.0,2,2,2,222,Others
16652,424,7,4.0,2,4,4,244,At Risk
16653,382,2,3.0,4,2,3,423,Others
16654,507,4,2.0,2,3,2,232,Others
16655,383,6,4.0,4,4,4,444,Champion
16656,388,15,4.0,3,4,4,344,Champion
16657,375,4,3.0,4,3,3,433,Champion
16658,734,1,1.0,1,2,1,121,Lost
16659,555,1,1.0,1,2,1,121,Lost
16660,382,4,3.0,4,3,3,433,Champion
16665,728,1,1.0,1,2,1,121,Lost
16666,385,1,1.0,3,2,1,321,Others
16667,434,2,2.0,2,2,2,222,Others
16668,381,6,1.0,4,4,1,441,Loyal
16669,389,3,3.0,3,3,3,333,Potential Loyalist
16670,382,11,4.0,4,4,4,444,Champion
16671,394,3,4.0,3,3,4,334,Potential Loyalist
16672,368,20,4.0,4,4,4,444,Champion
16674,420,2,2.0,2,2,2,222,Others
16676,399,4,3.0,3,3,3,333,Potential Loyalist
16678,368,12,4.0,4,4,4,444,Champion
16679,732,1,1.0,1,2,1,121,Lost
16680,409,1,1.0,3,2,1,321,Others
16681,438,6,4.0,2,4,4,244,At Risk
16682,370,5,3.0,4,4,3,443,Champion
16684,370,28,4.0,4,4,4,444,Champion
16685,427,2,2.0,2,2,2,222,Others
16686,413,7,4.0,3,4,4,344,Champion
16688,367,4,3.0,4,3,3,433,Champion
16689,441,2,2.0,2,2,2,222,Others
16690,438,2,1.0,2,2,1,221,Others
16692,622,2,3.0,1,2,3,123,Others
16693,434,2,2.0,2,2,2,222,Others
16696,501,4,2.0,2,3,2,232,Others
16697,607,1,1.0,1,2,1,121,Lost
16698,592,2,4.0,1,2,4,124,Others
16700,374,13,4.0,4,4,4,444,Champion
16701,374,13,4.0,4,4,4,444,Champion
16705,366,20,4.0,4,4,4,444,Champion
16706,403,3,2.0,3,3,2,332,Potential Loyalist
16708,411,1,2.0,3,2,2,322,Others
16709,450,5,4.0,2,4,4,244,At Risk
16710,385,10,4.0,3,4,4,344,Champion
16711,369,5,3.0,4,4,3,443,Champion
16712,375,11,4.0,4,4,4,444,Champion
16713,384,15,4.0,3,4,4,344,Champion
16714,584,3,3.0,1,3,3,133,Others
16715,444,1,1.0,2,2,1,221,Others
16716,632,2,3.0,1,2,3,123,Others
16717,389,6,4.0,3,4,4,344,Champion
16718,735,1,2.0,1,2,2,122,Lost
16719,380,7,4.0,4,4,4,444,Champion
16720,392,1,1.0,3,2,1,321,Others
16721,628,1,1.0,1,2,1,121,Lost
16722,383,13,4.0,4,4,4,444,Champion
16723,457,2,2.0,2,2,2,222,Others
16725,668,7,3.0,1,4,3,143,At Risk
16726,392,5,3.0,3,4,3,343,Others
16727,730,1,1.0,1,2,1,121,Lost
16728,412,4,3.0,3,3,3,333,Potential Loyalist
16729,404,21,4.0,3,4,4,344,Champion
16730,418,3,3.0,2,3,3,233,At Risk
16732,397,1,2.0,3,2,2,322,Others
16734,418,3,2.0,2,3,2,232,Others
16735,444,5,4.0,2,4,4,244,At Risk
16737,419,1,2.0,2,2,2,222,Others
16738,663,1,1.0,1,2,1,121,Lost
16739,542,1,2.0,1,2,2,122,Lost
16742,412,1,2.0,3,2,2,322,Others
16743,395,7,4.0,3,4,4,344,Champion
16744,377,7,3.0,4,4,3,443,Champion
16745,452,17,4.0,2,4,4,244,At Risk
16746,370,18,4.0,4,4,4,444,Champion
16747,403,2,3.0,3,2,3,323,Potential Loyalist
16748,383,5,3.0,4,4,3,443,Champion
16750,410,5,2.0,3,4,2,342,Loyal
16751,396,1,4.0,3,2,4,324,Potential Loyalist
16752,738,1,1.0,1,2,1,121,Lost
16753,424,1,1.0,2,2,1,221,Others
16754,738,1,4.0,1,2,4,124,Others
16755,480,3,3.0,2,3,3,233,At Risk
16756,580,1,1.0,1,2,1,121,Lost
16757,684,1,1.0,1,2,1,121,Lost
16758,431,1,2.0,2,2,2,222,Others
16759,373,3,3.0,4,3,3,433,Champion
16761,462,1,2.0,2,2,2,222,Others
16762,385,3,3.0,3,3,3,333,Potential Loyalist
16763,564,1,2.0,1,2,2,122,Lost
16764,369,13,4.0,4,4,4,444,Champion
16765,660,1,1.0,1,2,1,121,Lost
16766,639,2,3.0,1,2,3,123,Others
16767,396,11,4.0,3,4,4,344,Champion
16768,413,3,2.0,3,3,2,332,Potential Loyalist
16769,626,1,2.0,1,2,2,122,Lost
16770,423,5,3.0,2,4,3,243,At Risk
16771,399,5,4.0,3,4,4,344,Champion
16773,423,1,1.0,2,2,1,221,Others
16774,433,4,2.0,2,3,2,232,Others
16775,376,11,4.0,4,4,4,444,Champion
16776,426,1,2.0,2,2,2,222,Others
16777,446,2,1.0,2,2,1,221,Others
16778,440,2,1.0,2,2,1,221,Others
16779,368,22,4.0,4,4,4,444,Champion
16780,466,2,2.0,2,2,2,222,Others
16781,738,1,2.0,1,2,2,122,Lost
16782,376,13,4.0,4,4,4,444,Champion
16784,385,1,1.0,3,2,1,321,Others
16788,489,2,2.0,2,2,2,222,Others
16789,374,1,1.0,4,2,1,421,Others
16790,369,6,3.0,4,4,3,443,Champion
16791,395,7,4.0,3,4,4,344,Champion
16792,648,2,1.0,1,2,1,121,Lost
16793,423,1,1.0,2,2,1,221,Others
16794,367,10,3.0,4,4,3,443,Champion
16795,731,1,2.0,1,2,2,122,Lost
16796,455,1,1.0,2,2,1,221,Others
16800,377,1,3.0,4,2,3,423,Others
16801,529,4,3.0,1,3,3,133,Others
16803,431,1,2.0,2,2,2,222,Others
16804,389,3,2.0,3,3,2,332,Potential Loyalist
16805,539,2,2.0,1,2,2,122,Lost
16806,469,4,3.0,2,3,3,233,At Risk
16807,508,3,3.0,1,3,3,133,Others
16808,465,2,1.0,2,2,1,221,Others
16809,389,5,3.0,3,4,3,343,Others
16810,558,1,2.0,1,2,2,122,Lost
16811,370,2,2.0,4,2,2,422,Others
16812,726,1,2.0,1,2,2,122,Lost
16813,374,10,4.0,4,4,4,444,Champion
16814,380,21,4.0,4,4,4,444,Champion
16816,469,4,2.0,2,3,2,232,Others
16817,368,9,3.0,4,4,3,443,Champion
16818,376,11,4.0,4,4,4,444,Champion
16820,461,1,2.0,2,2,2,222,Others
16823,593,1,2.0,1,2,2,122,Lost
16824,381,2,2.0,4,2,2,422,Others
16825,404,2,3.0,3,2,3,323,Potential Loyalist
16826,417,1,2.0,2,2,2,222,Others
16828,459,2,1.0,2,2,1,221,Others
16829,522,1,1.0,1,2,1,121,Lost
16830,404,1,2.0,3,2,2,322,Others
16832,550,3,1.0,1,3,1,131,Others
16833,367,4,3.0,4,3,3,433,Champion
16834,593,1,2.0,1,2,2,122,Lost
16835,494,2,1.0,2,2,1,221,Others
16836,405,2,1.0,3,2,1,321,Others
16837,397,11,4.0,3,4,4,344,Champion
16838,563,2,2.0,1,2,2,122,Lost
16839,374,34,4.0,4,4,4,444,Champion
16841,402,6,4.0,3,4,4,344,Champion
16842,466,3,3.0,2,3,3,233,At Risk
16843,408,16,4.0,3,4,4,344,Champion
16846,416,1,1.0,3,2,1,321,Others
16847,409,1,1.0,3,2,1,321,Others
16848,418,1,1.0,2,2,1,221,Others
16849,552,1,1.0,1,2,1,121,Lost
16850,699,1,2.0,1,2,2,122,Lost
16851,370,3,2.0,4,3,2,432,Loyal
16852,376,2,1.0,4,2,1,421,Others
16855,389,2,2.0,3,2,2,322,Others
16856,380,1,1.0,4,2,1,421,Others
16858,734,1,2.0,1,2,2,122,Lost
16859,510,2,3.0,1,2,3,123,Others
16861,425,2,1.0,2,2,1,221,Others
16863,397,2,2.0,3,2,2,322,Others
16866,506,3,1.0,2,3,1,231,Others
16869,388,4,3.0,3,3,3,333,Potential Loyalist
16871,388,6,4.0,3,4,4,344,Champion
16872,443,3,3.0,2,3,3,233,At Risk
16873,370,6,4.0,4,4,4,444,Champion
16875,433,5,4.0,2,4,4,244,At Risk
16877,378,6,3.0,4,4,3,443,Champion
16878,450,1,1.0,2,2,1,221,Others
16880,396,7,3.0,3,4,3,343,Others
16881,432,1,2.0,2,2,2,222,Others
16882,432,3,3.0,2,3,3,233,At Risk
16883,553,2,1.0,1,2,1,121,Lost
16884,403,2,2.0,3,2,2,322,Others
16885,381,3,2.0,4,3,2,432,Loyal
16887,401,1,1.0,3,2,1,321,Others
16889,560,3,3.0,1,3,3,133,Others
16891,367,5,3.0,4,4,3,443,Champion
16892,367,5,2.0,4,4,2,442,Loyal
16893,732,1,1.0,1,2,1,121,Lost
16895,430,1,1.0,2,2,1,221,Others
16897,665,2,1.0,1,2,1,121,Lost
16898,392,3,2.0,3,3,2,332,Potential Loyalist
16899,373,6,3.0,4,4,3,443,Champion
16900,382,3,3.0,4,3,3,433,Champion
16902,482,1,4.0,2,2,4,224,Others
16903,395,1,2.0,3,2,2,322,Others
16904,370,16,4.0,4,4,4,444,Champion
16905,371,7,4.0,4,4,4,444,Champion
16906,447,4,2.0,2,3,2,232,Others
16907,395,5,3.0,3,4,3,343,Others
16909,438,1,2.0,2,2,2,222,Others
16910,370,8,3.0,4,4,3,443,Champion
16912,394,11,4.0,3,4,4,344,Champion
16913,656,1,1.0,1,2,1,121,Lost
16914,402,1,1.0,3,2,1,321,Others
16915,375,6,2.0,4,4,2,442,Loyal
16916,389,2,2.0,3,2,2,322,Others
16917,642,1,2.0,1,2,2,122,Lost
16918,415,6,3.0,3,4,3,343,Others
16919,522,11,4.0,1,4,4,144,At Risk
16921,427,1,1.0,2,2,1,221,Others
16923,378,19,4.0,4,4,4,444,Champion
16924,387,3,3.0,3,3,3,333,Potential Loyalist
16926,737,1,1.0,1,2,1,121,Lost
16927,481,3,2.0,2,3,2,232,Others
16928,446,17,4.0,2,4,4,244,At Risk
16929,369,7,3.0,4,4,3,443,Champion
16930,392,3,2.0,3,3,2,332,Potential Loyalist
16931,371,21,4.0,4,4,4,444,Champion
16932,419,1,1.0,2,2,1,221,Others
16933,367,2,2.0,4,2,2,422,Others
16934,420,2,3.0,2,2,3,223,Others
16936,391,1,1.0,3,2,1,321,Others
16938,374,4,4.0,4,3,4,434,Champion
16940,418,3,4.0,2,3,4,234,At Risk
16942,378,9,4.0,4,4,4,444,Champion
16943,577,3,3.0,1,3,3,133,Others
16945,387,19,4.0,3,4,4,344,Champion
16947,601,1,2.0,1,2,2,122,Lost
16948,504,3,2.0,2,3,2,232,Others
16949,369,6,3.0,4,4,3,443,Champion
16950,422,3,3.0,2,3,3,233,At Risk
16951,500,3,3.0,2,3,3,233,At Risk
16952,475,2,1.0,2,2,1,221,Others
16953,396,1,1.0,3,2,1,321,Others
16954,366,9,4.0,4,4,4,444,Champion
16955,550,4,2.0,1,3,2,132,Others
16956,383,1,2.0,4,2,2,422,Others
16957,605,2,2.0,1,2,2,122,Lost
16959,453,1,1.0,2,2,1,221,Others
16960,404,3,2.0,3,3,2,332,Potential Loyalist
16961,482,1,1.0,2,2,1,221,Others
16963,553,1,1.0,1,2,1,121,Lost
16965,592,1,1.0,1,2,1,121,Lost
16966,374,7,4.0,4,4,4,444,Champion
16967,555,1,2.0,1,2,2,122,Lost
16968,370,2,2.0,4,2,2,422,Others
16969,405,3,2.0,3,3,2,332,Potential Loyalist
16971,404,1,2.0,3,2,2,322,Others
16976,633,1,1.0,1,2,1,121,Lost
16978,443,1,2.0,2,2,2,222,Others
16979,369,6,4.0,4,4,4,444,Champion
16980,621,2,3.0,1,2,3,123,Others
16982,426,1,2.0,2,2,2,222,Others
16983,378,7,4.0,4,4,4,444,Champion
16984,454,2,4.0,2,2,4,224,Others
16985,383,10,4.0,4,4,4,444,Champion
16986,395,2,4.0,3,2,4,324,Potential Loyalist
16987,369,7,3.0,4,4,3,443,Champion
16988,371,1,1.0,4,2,1,421,Others
16989,373,6,3.0,4,4,3,443,Champion
16990,584,1,1.0,1,2,1,121,Lost
16992,376,5,3.0,4,4,3,443,Champion
16996,396,6,3.0,3,4,3,343,Others
16997,654,3,3.0,1,3,3,133,Others
16998,515,4,1.0,1,3,1,131,Others
16999,389,2,2.0,3,2,2,322,Others
17001,366,11,4.0,4,4,4,444,Champion
17002,451,3,3.0,2,3,3,233,At Risk
17004,412,2,3.0,3,2,3,323,Potential Loyalist
17006,370,4,3.0,4,3,3,433,Champion
17007,416,6,3.0,3,4,3,343,Others
17010,384,1,1.0,3,2,1,321,Others
17011,396,1,1.0,3,2,1,321,Others
17014,374,3,2.0,4,3,2,432,Loyal
17015,394,3,4.0,3,3,4,334,Potential Loyalist
17017,368,20,4.0,4,4,4,444,Champion
17018,406,2,3.0,3,2,3,323,Potential Loyalist
17019,377,4,3.0,4,3,3,433,Champion
17022,397,1,1.0,3,2,1,321,Others
17024,411,3,1.0,3,3,1,331,Potential Loyalist
17025,426,3,2.0,2,3,2,232,Others
17026,551,2,1.0,1,2,1,121,Lost
17027,444,6,3.0,2,4,3,243,At Risk
17029,476,2,3.0,2,2,3,223,Others
17030,429,1,1.0,2,2,1,221,Others
17031,377,2,2.0,4,2,2,422,Others
17033,452,3,3.0,2,3,3,233,At Risk
17034,382,3,3.0,4,3,3,433,Champion
17035,611,2,2.0,1,2,2,122,Lost
17037,453,1,3.0,2,2,3,223,Others
17038,396,1,1.0,3,2,1,321,Others
17040,503,1,2.0,2,2,2,222,Others
17041,392,3,3.0,3,3,3,333,Potential Loyalist
17042,368,5,3.0,4,4,3,443,Champion
17043,398,4,4.0,3,3,4,334,Potential Loyalist
17044,391,1,3.0,3,2,3,323,Potential Loyalist
17045,479,3,2.0,2,3,2,232,Others
17046,523,1,2.0,1,2,2,122,Lost
17047,451,3,3.0,2,3,3,233,At Risk
17048,483,3,3.0,2,3,3,233,At Risk
17049,368,9,4.0,4,4,4,444,Champion
17050,462,6,4.0,2,4,4,244,At Risk
17051,560,1,1.0,1,2,1,121,Lost
17052,394,1,2.0,3,2,2,322,Others
17053,496,1,2.0,2,2,2,222,Others
17054,394,5,3.0,3,4,3,343,Others
17058,447,3,3.0,2,3,3,233,At Risk
17059,395,5,4.0,3,4,4,344,Champion
17060,632,1,1.0,1,2,1,121,Lost
17061,439,11,4.0,2,4,4,244,At Risk
17062,679,4,2.0,1,3,2,132,Others
17063,387,7,3.0,3,4,3,343,Others
17064,424,3,3.0,2,3,3,233,At Risk
17068,378,21,4.0,4,4,4,444,Champion
17069,394,9,4.0,3,4,4,344,Champion
17070,480,1,2.0,2,2,2,222,Others
17071,394,9,4.0,3,4,4,344,Champion
17073,383,4,3.0,4,3,3,433,Champion
17075,383,4,3.0,4,3,3,433,Champion
17076,402,3,3.0,3,3,3,333,Potential Loyalist
17078,402,2,2.0,3,2,2,322,Others
17079,444,1,1.0,2,2,1,221,Others
17080,388,2,1.0,3,2,1,321,Others
17081,391,2,1.0,3,2,1,321,Others
17082,399,2,4.0,3,2,4,324,Potential Loyalist
17083,475,3,3.0,2,3,3,233,At Risk
17084,401,2,4.0,3,2,4,324,Potential Loyalist
17085,489,5,3.0,2,4,3,243,At Risk
17086,373,6,4.0,4,4,4,444,Champion
17088,394,4,4.0,3,3,4,334,Potential Loyalist
17090,370,7,4.0,4,4,4,444,Champion
17091,368,9,4.0,4,4,4,444,Champion
17092,416,4,4.0,3,3,4,334,Potential Loyalist
17094,688,1,1.0,1,2,1,121,Lost
17095,388,3,3.0,3,3,3,333,Potential Loyalist
17096,381,4,3.0,4,3,3,433,Champion
17097,368,8,3.0,4,4,3,443,Champion
17100,384,2,3.0,3,2,3,323,Potential Loyalist
17101,376,4,3.0,4,3,3,433,Champion
17102,627,1,1.0,1,2,1,121,Lost
17105,525,2,2.0,1,2,2,122,Lost
17107,399,6,4.0,3,4,4,344,Champion
17109,395,6,3.0,3,4,3,343,Others
17110,531,1,1.0,1,2,1,121,Lost
17111,413,1,1.0,3,2,1,321,Others
17114,371,8,3.0,4,4,3,443,Champion
17115,374,3,3.0,4,3,3,433,Champion
17117,654,1,1.0,1,2,1,121,Lost
17118,683,1,1.0,1,2,1,121,Lost
17119,369,2,2.0,4,2,2,422,Others
17120,599,1,2.0,1,2,2,122,Lost
17122,485,1,1.0,2,2,1,221,Others
17123,527,1,2.0,1,2,2,122,Lost
17124,551,1,1.0,1,2,1,121,Lost
17125,416,1,1.0,3,2,1,321,Others
17126,518,5,3.0,1,4,3,143,At Risk
17128,700,1,1.0,1,2,1,121,Lost
17131,371,5,4.0,4,4,4,444,Champion
17133,381,7,4.0,4,4,4,444,Champion
17134,472,2,2.0,2,2,2,222,Others
17135,382,7,3.0,4,4,3,443,Champion
17138,641,1,2.0,1,2,2,122,Lost
17139,381,12,4.0,4,4,4,444,Champion
17140,613,1,2.0,1,2,2,122,Lost
17142,605,1,2.0,1,2,2,122,Lost
17144,367,2,3.0,4,2,3,423,Others
17146,471,3,3.0,2,3,3,233,At Risk
17147,388,4,4.0,3,3,4,334,Potential Loyalist
17148,417,1,1.0,2,2,1,221,Others
17152,560,3,4.0,1,3,4,134,Others
17153,390,1,1.0,3,2,1,321,Others
17154,441,1,2.0,2,2,2,222,Others
17155,383,2,1.0,4,2,1,421,Others
17157,373,2,2.0,4,2,2,422,Others
17158,398,3,3.0,3,3,3,333,Potential Loyalist
17159,387,3,3.0,3,3,3,333,Potential Loyalist
17160,397,6,4.0,3,4,4,344,Champion
17162,394,10,4.0,3,4,4,344,Champion
17163,387,2,1.0,3,2,1,321,Others
17164,398,7,4.0,3,4,4,344,Champion
17165,650,1,1.0,1,2,1,121,Lost
17166,404,2,1.0,3,2,1,321,Others
17169,423,2,3.0,2,2,3,223,Others
17171,655,1,1.0,1,2,1,121,Lost
17172,444,1,2.0,2,2,2,222,Others
17173,371,8,4.0,4,4,4,444,Champion
17174,583,1,1.0,1,2,1,121,Lost
17175,410,4,3.0,3,3,3,333,Potential Loyalist
17176,567,1,1.0,1,2,1,121,Lost
17179,544,3,3.0,1,3,3,133,Others
17180,422,4,3.0,2,3,3,233,At Risk
17181,423,2,1.0,2,2,1,221,Others
17183,373,6,4.0,4,4,4,444,Champion
17186,412,2,1.0,3,2,1,321,Others
17187,592,1,1.0,1,2,1,121,Lost
17188,377,7,4.0,4,4,4,444,Champion
17189,472,2,2.0,2,2,2,222,Others
17190,424,2,2.0,2,3,2,232,Others
17191,394,7,4.0,3,4,4,344,Champion
17193,401,7,4.0,3,4,4,344,Champion
17194,639,2,1.0,1,3,1,131,Others
17197,395,1,3.0,3,2,3,323,Potential Loyalist
17198,389,3,3.0,3,3,3,333,Potential Loyalist
17201,419,1,2.0,2,2,2,222,Others
17203,401,6,4.0,3,4,4,344,Champion
17204,541,4,3.0,1,3,3,133,Others
17205,419,1,2.0,2,2,2,222,Others
17206,419,1,1.0,2,2,1,221,Others
17211,392,8,4.0,3,4,4,344,Champion
17212,619,1,1.0,1,2,1,121,Lost
17213,406,7,4.0,3,4,4,344,Champion
17214,426,6,3.0,2,4,3,243,At Risk
17217,600,1,1.0,1,2,1,121,Lost
17218,370,10,4.0,4,4,4,444,Champion
17219,397,1,1.0,3,2,1,321,Others
17220,390,14,4.0,3,4,4,344,Champion
17221,373,2,2.0,4,3,2,432,Loyal
17222,431,1,2.0,2,2,2,222,Others
17223,676,2,2.0,1,3,2,132,Others
17226,674,1,2.0,1,2,2,122,Lost
17227,384,6,3.0,3,4,3,343,Others
17228,381,8,4.0,4,4,4,444,Champion
17229,462,2,2.0,2,3,2,232,Others
17230,630,8,4.0,1,4,4,144,At Risk
17231,378,10,4.0,4,4,4,444,Champion
17232,368,2,2.0,4,3,2,432,Loyal
17233,401,1,1.0,3,2,1,321,Others
17234,548,1,1.0,1,2,1,121,Lost
17235,391,2,2.0,3,3,2,332,Potential Loyalist
17236,378,6,3.0,4,4,3,443,Champion
17237,377,2,2.0,4,3,2,432,Loyal
17238,368,17,4.0,4,4,4,444,Champion
17239,678,1,2.0,1,2,2,122,Lost
17242,474,2,3.0,2,3,3,233,At Risk
17243,367,26,4.0,4,4,4,444,Champion
